init;end
988107667564064;988107667614064
988109963204686;988109963258510
988175716183863;988175716222753
988199371093178;988199372043177
988199428721538;988199428800038
988277672517818;988277672567818
988287291598269;988287393082785
988332452384397;988332452434397
988332467330697;988332467380697
988346981786367;988347082554094
988416962829336;988416962879336
988416962879336;988416962929336
988436957996992;988437059745918
988476420097255;988476420147255
988555494683460;988555494733460
988568708682783;988568708732783
988630002000000;988630003000000
988655792614049;988655792664049
988695000677392;988695000727392
988797685848851;988797685898851
988804317619647;988804317669647
988813802019034;988813802069034
988839073308790;988839073408790
988885293751227;988885312801227
988938323655054;988938323705054
989010383000000;989010627271922
989017198111046;989017198150751
989111647040039;989111749017607
989129121976542;989129122026542
989214944125803;989214944491779
989272233514058;989272233564058
989283723378489;989283724739909
989300149579873;989301185066463
989364071638180;989364071688180
989364072688180;989364072738180
989364075552180;989364075602180
989364076602180;989364076652180
989364078279183;989364078329183
989364945976650;989364950546250
989488519921320;989488651890719
989537584288112;989537647819912
989551685445688;989551685495688
989560210000000;989560230000000
989639782121331;989639853489931
989692667159626;989692726966730
989713916018314;989713916068314
989722476687656;989722605879253
989726666712746;989726666751194
989729816354381;989729916254381
989766435614429;989766544722462
989854269911593;989854411566493
989854854232677;989854962089452
989896333908259;989896951824315
989911701852779;989911701852780
990045296034896;990045296126296
990090430085945;990090430085946
990090495085945;990090495085946
990090516085945;990090516085946
990090517085945;990090517085946
990090519085945;990090519085946
990090526285945;990090530881304
990090534881304;990090535881304
990159982747500;990160000000000
990240083340241;990240188800241
990256740924390;990256741926009
990257938497709;990257938547709
990277204316246;990277204366246
990280302352045;990280302402045
990280373152046;990280373202046
990339076567421;990339078199096
990384113749895;990384186226495
990401522906129;990401522906130
990401531906129;990401532906129
990401718006129;990401718006130
990401723006129;990401723006130
990401724006129;990401724006130
990401730006129;990401730006130
990401731006129;990401731006130
990401732006129;990401732006130
990401733006129;990401733006130
990401735006129;990401735006130
990401741006129;990401741876129
990417357710289;990417458090289
990419725001628;990419729617628
990419988554013;990419993134513
990482477405456;990482735405456
990559499450000;990559599450000
990611754691110;990611855377021
990657647657256;990657663286015
990657663286015;990657663296015
990657675286015;990657690618896
990755010190988;990755010887124
990766420584599;990766580240768
990777564803133;990777569720033
990868467665383;990868467715383
990868469168569;990868469218569
990902642039345;990902642049345
990924818373700;990924820100000
990959651337685;990959651387685
991006931306559;991007036617579
991033885358535;991034094055154
991041364264295;991041364314295
991051067581672;991051068770490
991055734942836;991055734992836
991065070268777;991065070268778
991065073268777;991065073268778
991065076268777;991065076268778
991065093268777;991065093268778
991065095268777;991065095268778
991065101268777;991065101268778
991065104268777;991065104268778
991065105268777;991065105268778
991065106268777;991065106268778
991065108268777;991065108468777
991065356268777;991065390666709
991133684891521;991133684941521
991160916938000;991161016938000
991187269553316;991187269653316
991195853034033;991195955723315
991266320000000;991266436800000
991284782503442;991284782619618
991324956506624;991324957256623
991344997210497;991345000000000
991345200000000;991345220000000
991388291125464;991388342922966
991435315088474;991435331572523
991435421988295;991435439467188
991566332927624;991566332927625
991585170000000;991585270000000
991712522940707;991712523940726
991780991683375;991781039562201
991786416877828;991786417727857
991799926340193;991799934611892
991839830162112;991839830212112
991841072898519;991841074197513
991864973329888;991864976198832
991870928658447;991870929108445
991918647771733;991918647821733
991995210000000;991995310000000
992022931781872;992023025736294
992069951886282;992070000000000
992070208623937;992071038623937
992073457796099;992073488546099
992091700000000;992091800000000
992171453723607;992171503723607
992215566157118;992215586157118
992215678964292;992215750201709
992217006285317;992217026628938
992218232045453;992218233923412
992268816777781;992268816827781
992354230349070;992354231410224
992359413499397;992359517989068
992381727660866;992381727710866
992402738510000;992402747222414
992429617345317;992429712645317
992439446417599;992439446467599
992456547497299;992456547547299
992456557547299;992456557597299
992470668800000;992470668900000
992509597111579;992509597161579
992623768959252;992623882959252
992677829615510;992677829690553
992832768607704;992832969778549
992897090066253;992897090129832
992938267739714;992938267789714
992938367739714;992938367789714
992938467739714;992938467789714
993016838566129;993016838616129
993030000000000;993030018600000
993220606371880;993220607222953
993222498371880;993222500371880
993292430000000;993292529490000
993332525369814;993332965650715
993420000000000;993420020000000
993455258601019;993455259051017
993475050000000;993475056883417
993475890000000;993475990000000
993478398659475;993478410709475
993569806157567;993569926455000
993578591360000;993578591410000
993580998508418;993581026226308
993590463062500;993590523602500
993619777211338;993619786541433
993643465261552;993643465311552
993643664363211;993643665313211
993643679991502;993643681128846
993644348882276;993644348932276
993644537329195;993644537399195
993652829027211;993652829077211
993653853820447;993653853870447
993654425507632;993654425557632
993816120581998;993816120631998
993925002675180;993925003250044
993931481098384;993931642127483
994099638556107;994099825386297
994107246335719;994107246385719
994107246385719;994107246435719
994136376723155;994136376773155
994182374077847;994182374927847
994200000058737;994200012323847
994219708060000;994219715537107
994320901387994;994320901437994
994322327863476;994322327873476
994498834986917;994498835036917
994540025671390;994540075671390
994540603821390;994540828833815
994543092083815;994543093083815
994560099046493;994560119781052
994560909092140;994560909762140
994628315519439;994628344399439
994655166969898;994655167019898
994655167669897;994655167669898
994668708085481;994668708585481
994697708430722;994697708480722
994754521707501;994754521757501
994849377338601;994849379867601
994849579867601;994849581677001
994963072192086;994963153634416
995030184459992;995030290459992
995030428781992;995030870681992
995033827849847;995033979756787
995034014670028;995034015869228
995034065378428;995034070152028
995158270034534;995158372450934
995193619585843;995193717725844
995315011303316;995315054853316
995316189979600;995316627979600
995330270000000;995330365438783
995390803567794;995390803725921
995425716070000;995425716120000
995452557210273;995452606760273
995483460336700;995483537191700
995489948398202;995490000000000
995502652727543;995502684585213
995619927702000;995619977707800
995943519719449;995943519769449
995974323847392;995974603264342
995974653321647;995974690417392
996035783197203;996035794218633
996037572871014;996037582871014
996054997669992;996054997752500
